City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
418,Nuuk,GL,64.18,-51.72,48.0,54,75,12.75,"{'coord': {'lon': -51.72, 'lat': 64.18}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 47.23, 'feels_like': 36.39, 'temp_min': 46.4, 'temp_max': 48, 'pressure': 999, 'humidity': 54}, 'visibility': 10000, 'wind': {'speed': 12.75, 'deg': 40}, 'clouds': {'all': 75}, 'dt': 1599159976, 'sys': {'type': 1, 'id': 86, 'country': 'GL', 'sunrise': 1599120997, 'sunset': 1599172559}, 'timezone': -7200, 'id': 3421319, 'name': 'Nuuk', 'cod': 200}"
419,Mayo,US,38.89,-76.51,90.0,74,1,11.41,"{'coord': {'lon': -76.51, 'lat': 38.89}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 86.5, 'feels_like': 91.76, 'temp_min': 84, 'temp_max': 90, 'pressure': 1009, 'humidity': 74}, 'visibility': 10000, 'wind': {'speed': 11.41, 'deg': 130}, 'clouds': {'all': 1}, 'dt': 1599159976, 'sys': {'type': 1, 'id': 5056, 'country': 'US', 'sunrise': 1599129442, 'sunset': 1599176010}, 'timezone': -14400, 'id': 4362001, 'name': 'Mayo', 'cod': 200}"
420,Kilindoni,TZ,-7.91,39.67,77.18,78,4,17.2,"{'coord': {'lon': 39.67, 'lat': -7.91}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 77.18, 'feels_like': 75, 'temp_min': 77.18, 'temp_max': 77.18, 'pressure': 1016, 'humidity': 78, 'sea_level': 1016, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 17.2, 'deg': 129}, 'clouds': {'all': 4}, 'dt': 1599159976, 'sys': {'country': 'TZ', 'sunrise': 1599103296, 'sunset': 1599146404}, 'timezone': 10800, 'id': 157429, 'name': 'Kilindoni', 'cod': 200}"
421,Dingle,PH,11.0,122.67,76.48,85,100,1.7,"{'coord': {'lon': 122.67, 'lat': 11}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.48, 'feels_like': 84, 'temp_min': 76.48, 'temp_max': 76.48, 'pressure': 1009, 'humidity': 85, 'sea_level': 1009, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 1.7, 'deg': 331}, 'clouds': {'all': 100}, 'dt': 1599159977, 'sys': {'country': 'PH', 'sunrise': 1599169175, 'sunset': 1599213454}, 'timezone': 28800, 'id': 1714733, 'name': 'Dingle', 'cod': 200}"
422,Fort Walton Beach,US,30.41,-86.62,91.4,66,1,6.67,"{'coord': {'lon': -86.62, 'lat': 30.41}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 89.96, 'feels_like': 97.79, 'temp_min': 89.6, 'temp_max': 91.4, 'pressure': 1017, 'humidity': 66}, 'visibility': 10000, 'wind': {'speed': 6.67, 'deg': 199}, 'clouds': {'all': 1}, 'dt': 1599159775, 'sys': {'type': 1, 'id': 5511, 'country': 'US', 'sunrise': 1599132285, 'sunset': 1599178020}, 'timezone': -18000, 'id': 4156042, 'name': 'Fort Walton Beach', 'cod': 200}"
423,Saldanha,ZA,-33.01,17.94,59.0,77,99,4.7,"{'coord': {'lon': 17.94, 'lat': -33.01}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 59, 'feels_like': 56.93, 'temp_min': 59, 'temp_max': 59, 'pressure': 1015, 'humidity': 77}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 220}, 'clouds': {'all': 99}, 'dt': 1599159977, 'sys': {'type': 1, 'id': 1943, 'country': 'ZA', 'sunrise': 1599109385, 'sunset': 1599150742}, 'timezone': 7200, 'id': 3361934, 'name': 'Saldanha', 'cod': 200}"
424,Francistown,BW,-21.17,27.51,64.4,68,0,8.05,"{'coord': {'lon': 27.51, 'lat': -21.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 64.4, 'feels_like': 60.98, 'temp_min': 64.4, 'temp_max': 64.4, 'pressure': 1025, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 140}, 'clouds': {'all': 0}, 'dt': 1599159977, 'sys': {'type': 1, 'id': 2000, 'country': 'BW', 'sunrise': 1599106645, 'sunset': 1599148890}, 'timezone': 7200, 'id': 933778, 'name': 'Francistown', 'cod': 200}"
425,Brookhaven,US,31.58,-90.44,91.0,66,0,1.01,"{'coord': {'lon': -90.44, 'lat': 31.58}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 89.65, 'feels_like': 100.49, 'temp_min': 88, 'temp_max': 91, 'pressure': 1014, 'humidity': 66}, 'visibility': 10000, 'wind': {'speed': 1.01, 'deg': 201, 'gust': 5.99}, 'clouds': {'all': 0}, 'dt': 1599159978, 'sys': {'type': 3, 'id': 2010256, 'country': 'US', 'sunrise': 1599133150, 'sunset': 1599178988}, 'timezone': -18000, 'id': 4419500, 'name': 'Brookhaven', 'cod': 200}"
426,Coihaique,CL,-45.58,-72.07,48.2,45,75,9.17,"{'coord': {'lon': -72.07, 'lat': -45.58}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 48.2, 'feels_like': 38.89, 'temp_min': 48.2, 'temp_max': 48.2, 'pressure': 1009, 'humidity': 45}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 0}, 'clouds': {'all': 75}, 'dt': 1599159928, 'sys': {'type': 1, 'id': 8491, 'country': 'CL', 'sunrise': 1599131577, 'sunset': 1599171745}, 'timezone': -14400, 'id': 3894426, 'name': 'Coyhaique', 'cod': 200}"
427,Zverinogolovskoye,RU,54.46,64.85,44.67,78,37,8.61,"{'coord': {'lon': 64.85, 'lat': 54.46}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 44.67, 'feels_like': 37.27, 'temp_min': 44.67, 'temp_max': 44.67, 'pressure': 1024, 'humidity': 78, 'sea_level': 1024, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 8.61, 'deg': 319}, 'clouds': {'all': 37}, 'dt': 1599159978, 'sys': {'country': 'RU', 'sunrise': 1599180833, 'sunset': 1599229543}, 'timezone': 18000, 'id': 1484943, 'name': 'Zverinogolovskoye', 'cod': 200}"
428,Los Llanos De Aridane,ES,28.66,-17.92,77.0,69,75,9.17,"{'coord': {'lon': -17.92, 'lat': 28.66}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 74.55, 'feels_like': 74.12, 'temp_min': 73, 'temp_max': 77, 'pressure': 1016, 'humidity': 69}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 10}, 'clouds': {'all': 75}, 'dt': 1599159978, 'sys': {'type': 1, 'id': 2377, 'country': 'ES', 'sunrise': 1599115866, 'sunset': 1599161470}, 'timezone': 3600, 'id': 2514651, 'name': 'Los Llanos de Aridane', 'cod': 200}"
429,Ulladulla,AU,-35.35,150.47,57.2,71,40,6.93,"{'coord': {'lon': 150.47, 'lat': -35.35}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 52.99, 'feels_like': 47.66, 'temp_min': 48, 'temp_max': 57.2, 'pressure': 1014, 'humidity': 71}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 320}, 'clouds': {'all': 40}, 'dt': 1599159978, 'sys': {'type': 1, 'id': 9594, 'country': 'AU', 'sunrise': 1599164025, 'sunset': 1599205262}, 'timezone': 36000, 'id': 2145554, 'name': 'Ulladulla', 'cod': 200}"
430,Port Blair,IN,11.67,92.75,82.36,77,7,5.75,"{'coord': {'lon': 92.75, 'lat': 11.67}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.36, 'feels_like': 89.13, 'temp_min': 82.36, 'temp_max': 82.36, 'pressure': 1008, 'humidity': 77, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 217}, 'clouds': {'all': 7}, 'dt': 1599159979, 'sys': {'country': 'IN', 'sunrise': 1599176334, 'sunset': 1599220653}, 'timezone': 19800, 'id': 1259385, 'name': 'Port Blair', 'cod': 200}"
431,Isernia,IT,41.6,14.24,73.0,62,52,4.88,"{'coord': {'lon': 14.24, 'lat': 41.6}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73, 'feels_like': 73.24, 'temp_min': 73, 'temp_max': 73, 'pressure': 1020, 'humidity': 62}, 'visibility': 10000, 'wind': {'speed': 4.88, 'deg': 36}, 'clouds': {'all': 52}, 'dt': 1599159979, 'sys': {'type': 3, 'id': 2006941, 'country': 'IT', 'sunrise': 1599107492, 'sunset': 1599154411}, 'timezone': 7200, 'id': 3175445, 'name': 'Isernia', 'cod': 200}"
432,Kostomuksha,RU,64.57,30.58,55.2,88,12,8.72,"{'coord': {'lon': 30.58, 'lat': 64.57}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 55.2, 'feels_like': 50.85, 'temp_min': 55.2, 'temp_max': 55.2, 'pressure': 1019, 'humidity': 88, 'sea_level': 1019, 'grnd_level': 995}, 'visibility': 10000, 'wind': {'speed': 8.72, 'deg': 130}, 'clouds': {'all': 12}, 'dt': 1599159979, 'sys': {'country': 'RU', 'sunrise': 1599101130, 'sunset': 1599152931}, 'timezone': 10800, 'id': 543899, 'name': 'Kostomuksha', 'cod': 200}"
433,Olga,RU,43.74,135.29,65.73,93,24,6.96,"{'coord': {'lon': 135.29, 'lat': 43.74}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 65.73, 'feels_like': 66.52, 'temp_min': 65.73, 'temp_max': 65.73, 'pressure': 1009, 'humidity': 93, 'sea_level': 1009, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 6.96, 'deg': 178}, 'clouds': {'all': 24}, 'dt': 1599159979, 'sys': {'country': 'RU', 'sunrise': 1599164751, 'sunset': 1599211822}, 'timezone': 36000, 'id': 2018553, 'name': ""Ol'ga"", 'cod': 200}"
434,Ketchikan,US,55.34,-131.65,53.6,100,90,3.36,"{'coord': {'lon': -131.65, 'lat': 55.34}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 53.6, 'feels_like': 52.83, 'temp_min': 53.6, 'temp_max': 53.6, 'pressure': 1018, 'humidity': 100}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 260}, 'clouds': {'all': 90}, 'dt': 1599159979, 'sys': {'type': 1, 'id': 7741, 'country': 'US', 'sunrise': 1599141453, 'sunset': 1599190461}, 'timezone': -28800, 'id': 5554428, 'name': 'Ketchikan', 'cod': 200}"
435,Chara,RU,56.91,118.26,52.41,66,88,2.15,"{'coord': {'lon': 118.26, 'lat': 56.91}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 52.41, 'feels_like': 49.26, 'temp_min': 52.41, 'temp_max': 52.41, 'pressure': 1012, 'humidity': 66, 'sea_level': 1012, 'grnd_level': 930}, 'visibility': 10000, 'wind': {'speed': 2.15, 'deg': 11}, 'clouds': {'all': 88}, 'dt': 1599159980, 'sys': {'country': 'RU', 'sunrise': 1599167739, 'sunset': 1599217006}, 'timezone': 32400, 'id': 2025630, 'name': 'Chara', 'cod': 200}"
436,Bonthe,SL,7.53,-12.51,77.85,79,83,10.33,"{'coord': {'lon': -12.51, 'lat': 7.53}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.85, 'feels_like': 80.06, 'temp_min': 77.85, 'temp_max': 77.85, 'pressure': 1012, 'humidity': 79, 'sea_level': 1012, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 10.33, 'deg': 236}, 'clouds': {'all': 83}, 'dt': 1599159980, 'sys': {'country': 'SL', 'sunrise': 1599115332, 'sunset': 1599159408}, 'timezone': 0, 'id': 2409914, 'name': 'Bonthe', 'cod': 200}"
437,Tahoua,NE,14.89,5.27,80.6,83,40,2.24,"{'coord': {'lon': 5.27, 'lat': 14.89}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.6, 'feels_like': 89.65, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1012, 'humidity': 83}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 80}, 'clouds': {'all': 40}, 'dt': 1599159980, 'sys': {'type': 1, 'id': 1189, 'country': 'NE', 'sunrise': 1599110821, 'sunset': 1599155386}, 'timezone': 3600, 'id': 2439376, 'name': 'Tahoua', 'cod': 200}"
438,Oistins,BB,13.07,-59.53,80.6,83,75,11.41,"{'coord': {'lon': -59.53, 'lat': 13.07}, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}], 'base': 'stations', 'main': {'temp': 80.6, 'feels_like': 84.49, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1010, 'humidity': 83}, 'visibility': 10000, 'wind': {'speed': 11.41, 'deg': 250}, 'clouds': {'all': 75}, 'dt': 1599159980, 'sys': {'type': 1, 'id': 8772, 'country': 'BB', 'sunrise': 1599126436, 'sunset': 1599170869}, 'timezone': -14400, 'id': 3373652, 'name': 'Oistins', 'cod': 200}"
439,Jertih,MY,5.73,102.49,80.6,88,20,2.24,"{'coord': {'lon': 102.49, 'lat': 5.73}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 80.31, 'feels_like': 90.25, 'temp_min': 80.01, 'temp_max': 80.6, 'pressure': 1009, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 0}, 'clouds': {'all': 20}, 'dt': 1599159981, 'sys': {'type': 1, 'id': 9431, 'country': 'MY', 'sunrise': 1599174182, 'sunset': 1599218130}, 'timezone': 28800, 'id': 1736405, 'name': 'Jertih', 'cod': 200}"
440,Jambi,ID,-1.6,103.62,73.89,97,98,2.64,"{'coord': {'lon': 103.62, 'lat': -1.6}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 73.89, 'feels_like': 81.61, 'temp_min': 73.89, 'temp_max': 73.89, 'pressure': 1010, 'humidity': 97, 'sea_level': 1010, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 2.64, 'deg': 196}, 'clouds': {'all': 98}, 'dt': 1599159981, 'sys': {'country': 'ID', 'sunrise': 1599174132, 'sunset': 1599217638}, 'timezone': 25200, 'id': 1642858, 'name': 'Jambi City', 'cod': 200}"
441,Manta,EC,-0.95,-80.73,80.6,74,40,5.82,"{'coord': {'lon': -80.73, 'lat': -0.95}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 80.6, 'feels_like': 85.75, 'temp_min': 80.6, 'temp_max': 80.6, 'pressure': 1011, 'humidity': 74}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 300}, 'clouds': {'all': 40}, 'dt': 1599159931, 'sys': {'type': 1, 'id': 8552, 'country': 'EC', 'sunrise': 1599131967, 'sunset': 1599175511}, 'timezone': -18000, 'id': 3654410, 'name': 'Manta', 'cod': 200}"
442,Okmulgee,US,35.62,-95.96,90.0,58,75,5.82,"{'coord': {'lon': -95.96, 'lat': 35.62}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 88.72, 'feels_like': 94.12, 'temp_min': 87.8, 'temp_max': 90, 'pressure': 1015, 'humidity': 58}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 200}, 'clouds': {'all': 75}, 'dt': 1599159695, 'sys': {'type': 1, 'id': 5195, 'country': 'US', 'sunrise': 1599134284, 'sunset': 1599180503}, 'timezone': -18000, 'id': 4544383, 'name': 'Okmulgee', 'cod': 200}"
443,Kalakamati,BW,-20.59,27.31,64.4,68,0,8.05,"{'coord': {'lon': 27.31, 'lat': -20.59}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 64.4, 'feels_like': 60.98, 'temp_min': 64.4, 'temp_max': 64.4, 'pressure': 1025, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 140}, 'clouds': {'all': 0}, 'dt': 1599159981, 'sys': {'type': 1, 'id': 2000, 'country': 'BW', 'sunrise': 1599106673, 'sunset': 1599148958}, 'timezone': 7200, 'id': 933390, 'name': 'Kalakamati', 'cod': 200}"
444,Ambulu,ID,-8.35,113.61,75.72,90,16,5.59,"{'coord': {'lon': 113.61, 'lat': -8.35}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 75.72, 'feels_like': 81.55, 'temp_min': 75.72, 'temp_max': 75.72, 'pressure': 1011, 'humidity': 90, 'sea_level': 1011, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 5.59, 'deg': 104}, 'clouds': {'all': 16}, 'dt': 1599159981, 'sys': {'country': 'ID', 'sunrise': 1599171938, 'sunset': 1599215039}, 'timezone': 25200, 'id': 1621313, 'name': 'Ambulu', 'cod': 200}"
445,Miandrivazo,MG,-19.52,45.47,72.64,68,0,3.71,"{'coord': {'lon': 45.47, 'lat': -19.52}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.64, 'feels_like': 74.39, 'temp_min': 72.64, 'temp_max': 72.64, 'pressure': 1017, 'humidity': 68, 'sea_level': 1017, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 3.71, 'deg': 294}, 'clouds': {'all': 0}, 'dt': 1599159982, 'sys': {'country': 'MG', 'sunrise': 1599102280, 'sunset': 1599144635}, 'timezone': 10800, 'id': 1059051, 'name': 'Miandrivazo', 'cod': 200}"
446,Dedougou,BF,12.47,-3.47,77.59,87,100,6.78,"{'coord': {'lon': -3.47, 'lat': 12.47}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 77.59, 'feels_like': 83.23, 'temp_min': 77.59, 'temp_max': 77.59, 'pressure': 1009, 'humidity': 87, 'sea_level': 1009, 'grnd_level': 976}, 'visibility': 6074, 'wind': {'speed': 6.78, 'deg': 179}, 'rain': {'1h': 3.86}, 'clouds': {'all': 100}, 'dt': 1599159982, 'sys': {'country': 'BF', 'sunrise': 1599113001, 'sunset': 1599157401}, 'timezone': 0, 'id': 2361477, 'name': 'Dédougou', 'cod': 200}"
447,Plouzane,FR,48.38,-4.62,64.4,93,90,10.29,"{'coord': {'lon': -4.62, 'lat': 48.38}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 64.4, 'feels_like': 62.78, 'temp_min': 64.4, 'temp_max': 64.4, 'pressure': 1021, 'humidity': 93}, 'visibility': 5000, 'wind': {'speed': 10.29, 'deg': 220}, 'clouds': {'all': 90}, 'dt': 1599159982, 'sys': {'type': 1, 'id': 6554, 'country': 'FR', 'sunrise': 1599111559, 'sunset': 1599159394}, 'timezone': 7200, 'id': 2986626, 'name': 'Plouzané', 'cod': 200}"
448,Singapore,SG,1.29,103.85,80.6,88,40,4.7,"{'coord': {'lon': 103.85, 'lat': 1.29}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 80.31, 'feels_like': 88.86, 'temp_min': 80.01, 'temp_max': 80.6, 'pressure': 1010, 'humidity': 88}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 160}, 'clouds': {'all': 40}, 'dt': 1599159835, 'sys': {'type': 1, 'id': 9470, 'country': 'SG', 'sunrise': 1599173990, 'sunset': 1599217670}, 'timezone': 28800, 'id': 1880252, 'name': 'Singapore', 'cod': 200}"
449,Mahibadhoo,MV,3.78,72.97,83.28,76,56,17.92,"{'coord': {'lon': 72.97, 'lat': 3.78}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 83.28, 'feels_like': 83.5, 'temp_min': 83.28, 'temp_max': 83.28, 'pressure': 1009, 'humidity': 76, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 17.92, 'deg': 250}, 'clouds': {'all': 56}, 'dt': 1599159983, 'sys': {'country': 'MV', 'sunrise': 1599181325, 'sunset': 1599225154}, 'timezone': 18000, 'id': 1337605, 'name': 'Mahibadhoo', 'cod': 200}"
450,Flin Flon,CA,54.77,-101.86,51.8,62,90,13.87,"{'coord': {'lon': -101.86, 'lat': 54.77}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 51.8, 'feels_like': 41.61, 'temp_min': 51.8, 'temp_max': 51.8, 'pressure': 1006, 'humidity': 62}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 290, 'gust': 24.16}, 'clouds': {'all': 90}, 'dt': 1599159983, 'sys': {'type': 1, 'id': 782, 'country': 'CA', 'sunrise': 1599134353, 'sunset': 1599183264}, 'timezone': -18000, 'id': 5954718, 'name': 'Flin Flon', 'cod': 200}"
451,Whakatane,NZ,-37.96,176.99,35.01,99,5,7.72,"{'coord': {'lon': 176.99, 'lat': -37.96}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 33.94, 'feels_like': 26.28, 'temp_min': 33.01, 'temp_max': 35.01, 'pressure': 1030, 'humidity': 99}, 'visibility': 10000, 'wind': {'speed': 7.72, 'deg': 204}, 'clouds': {'all': 5}, 'dt': 1599159983, 'sys': {'type': 3, 'id': 2019882, 'country': 'NZ', 'sunrise': 1599157781, 'sunset': 1599198780}, 'timezone': 43200, 'id': 2208330, 'name': 'Whakatane', 'cod': 200}"
452,Sembe,CG,1.65,14.58,72.07,92,92,2.75,"{'coord': {'lon': 14.58, 'lat': 1.65}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 72.07, 'feels_like': 77.95, 'temp_min': 72.07, 'temp_max': 72.07, 'pressure': 1012, 'humidity': 92, 'sea_level': 1012, 'grnd_level': 964}, 'visibility': 10000, 'wind': {'speed': 2.75, 'deg': 261}, 'clouds': {'all': 92}, 'dt': 1599159984, 'sys': {'country': 'CG', 'sunrise': 1599109017, 'sunset': 1599152722}, 'timezone': 3600, 'id': 2255304, 'name': 'Sémbé', 'cod': 200}"
453,Kapit,MY,2.02,112.93,74.48,95,100,0.18,"{'coord': {'lon': 112.93, 'lat': 2.02}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.48, 'feels_like': 83.57, 'temp_min': 74.48, 'temp_max': 74.48, 'pressure': 1010, 'humidity': 95, 'sea_level': 1010, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 0.18, 'deg': 48}, 'clouds': {'all': 100}, 'dt': 1599159984, 'sys': {'country': 'MY', 'sunrise': 1599171790, 'sunset': 1599215513}, 'timezone': 28800, 'id': 1737185, 'name': 'Kapit', 'cod': 200}"
454,Nizhniy Tsasuchey,RU,50.52,115.13,51.85,76,100,8.1,"{'coord': {'lon': 115.13, 'lat': 50.52}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 51.85, 'feels_like': 46.02, 'temp_min': 51.85, 'temp_max': 51.85, 'pressure': 1007, 'humidity': 76, 'sea_level': 1007, 'grnd_level': 937}, 'visibility': 10000, 'wind': {'speed': 8.1, 'deg': 339}, 'clouds': {'all': 100}, 'dt': 1599159984, 'sys': {'country': 'RU', 'sunrise': 1599169107, 'sunset': 1599217140}, 'timezone': 32400, 'id': 2019118, 'name': 'Nizhniy Tsasuchey', 'cod': 200}"
455,Khorinsk,RU,52.17,109.77,48.63,87,0,1.97,"{'coord': {'lon': 109.77, 'lat': 52.17}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 48.63, 'feels_like': 46.35, 'temp_min': 48.63, 'temp_max': 48.63, 'pressure': 1012, 'humidity': 87, 'sea_level': 1012, 'grnd_level': 935}, 'visibility': 10000, 'wind': {'speed': 1.97, 'deg': 300}, 'clouds': {'all': 0}, 'dt': 1599159984, 'sys': {'country': 'RU', 'sunrise': 1599170253, 'sunset': 1599218566}, 'timezone': 28800, 'id': 2022304, 'name': 'Khorinsk', 'cod': 200}"
